"","FIPS_county","Year","State","County.name","FIPS","County.code","county_ansi","Yield.bu.acre"
"399197","17998",2013,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",152.9
"399198","17047",2013,"ILLINOIS","EDWARDS","17","047","047",154.2
"399199","17055",2013,"ILLINOIS","FRANKLIN","17","055","055",164.3
"399200","17059",2013,"ILLINOIS","GALLATIN","17","059","059",188.7
"399201","17065",2013,"ILLINOIS","HAMILTON","17","065","065",175.1
"399202","17081",2013,"ILLINOIS","JEFFERSON","17","081","081",153
"399203","17127",2013,"ILLINOIS","MASSAC","17","127","127",170.7
"399204","17165",2013,"ILLINOIS","SALINE","17","165","165",171.3
"399205","17185",2013,"ILLINOIS","WABASH","17","185","185",161.5
"399206","17191",2013,"ILLINOIS","WAYNE","17","191","191",154
"399207","17193",2013,"ILLINOIS","WHITE","17","193","193",187.1
"399208","17998",2013,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",150.8
"401214","17011",2014,"ILLINOIS","BUREAU","17","011","011",275000
"401215","17015",2014,"ILLINOIS","CARROLL","17","015","015",141300
"401216","17073",2014,"ILLINOIS","HENRY","17","073","073",231500
"401217","17085",2014,"ILLINOIS","JO DAVIESS","17","085","085",96800
"401218","17103",2014,"ILLINOIS","LEE","17","103","103",265500
"401219","17131",2014,"ILLINOIS","MERCER","17","131","131",138000
"401220","17141",2014,"ILLINOIS","OGLE","17","141","141",233000
"401221","17155",2014,"ILLINOIS","PUTNAM","17","155","155",36200
"401222","17161",2014,"ILLINOIS","ROCK ISLAND","17","161","161",64400
"401223","17177",2014,"ILLINOIS","STEPHENSON","17","177","177",175500
"401224","17195",2014,"ILLINOIS","WHITESIDE","17","195","195",232500
"401225","17201",2014,"ILLINOIS","WINNEBAGO","17","201","201",82300
"401226","17007",2014,"ILLINOIS","BOONE","17","007","007",70000
"401227","17037",2014,"ILLINOIS","DE KALB","17","037","037",220000
"401228","17063",2014,"ILLINOIS","GRUNDY","17","063","063",104200
"401229","17089",2014,"ILLINOIS","KANE","17","089","089",80600
"401230","17097",2014,"ILLINOIS","LAKE","17","097","097",7600
"401231","17099",2014,"ILLINOIS","LA SALLE","17","099","099",288000
"401232","17111",2014,"ILLINOIS","MCHENRY","17","111","111",88000
"401233","17197",2014,"ILLINOIS","WILL","17","197","197",94700
"401234","17998",2014,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",84900
"401235","17001",2014,"ILLINOIS","ADAMS","17","001","001",159300
"401236","17009",2014,"ILLINOIS","BROWN","17","009","009",39900
"401237","17057",2014,"ILLINOIS","FULTON","17","057","057",126200
"401238","17067",2014,"ILLINOIS","HANCOCK","17","067","067",175400
"401239","17071",2014,"ILLINOIS","HENDERSON","17","071","071",98100
"401240","17095",2014,"ILLINOIS","KNOX","17","095","095",159900
"401241","17109",2014,"ILLINOIS","MCDONOUGH","17","109","109",148000
"401242","17169",2014,"ILLINOIS","SCHUYLER","17","169","169",70300
"401243","17187",2014,"ILLINOIS","WARREN","17","187","187",154900
"401244","17039",2014,"ILLINOIS","DE WITT","17","039","039",105700
"401245","17107",2014,"ILLINOIS","LOGAN","17","107","107",2e+05
"401246","17113",2014,"ILLINOIS","MCLEAN","17","113","113",322500
"401247","17115",2014,"ILLINOIS","MACON","17","115","115",160700
"401248","17123",2014,"ILLINOIS","MARSHALL","17","123","123",101900
"401249","17125",2014,"ILLINOIS","MASON","17","125","125",138900
"401250","17129",2014,"ILLINOIS","MENARD","17","129","129",81900
"401251","17143",2014,"ILLINOIS","PEORIA","17","143","143",110600
"401252","17175",2014,"ILLINOIS","STARK","17","175","175",93900
"401253","17179",2014,"ILLINOIS","TAZEWELL","17","179","179",145000
"401254","17203",2014,"ILLINOIS","WOODFORD","17","203","203",130900
"401255","17019",2014,"ILLINOIS","CHAMPAIGN","17","019","019",277000
"401256","17053",2014,"ILLINOIS","FORD","17","053","053",148000
"401257","17075",2014,"ILLINOIS","IROQUOIS","17","075","075",342500
"401258","17091",2014,"ILLINOIS","KANKAKEE","17","091","091",190000
"401259","17105",2014,"ILLINOIS","LIVINGSTON","17","105","105",302500
"401260","17147",2014,"ILLINOIS","PIATT","17","147","147",134000
"401261","17183",2014,"ILLINOIS","VERMILION","17","183","183",227000
"401262","17005",2014,"ILLINOIS","BOND","17","005","005",72800
"401263","17013",2014,"ILLINOIS","CALHOUN","17","013","013",21800
"401264","17017",2014,"ILLINOIS","CASS","17","017","017",98600
"401265","17021",2014,"ILLINOIS","CHRISTIAN","17","021","021",208500
"401266","17061",2014,"ILLINOIS","GREENE","17","061","061",115800
"401267","17083",2014,"ILLINOIS","JERSEY","17","083","083",66300
"401268","17117",2014,"ILLINOIS","MACOUPIN","17","117","117",195500
"401269","17119",2014,"ILLINOIS","MADISON","17","119","119",111500
"401270","17135",2014,"ILLINOIS","MONTGOMERY","17","135","135",169400
"401271","17137",2014,"ILLINOIS","MORGAN","17","137","137",143700
"401272","17149",2014,"ILLINOIS","PIKE","17","149","149",167900
"401273","17167",2014,"ILLINOIS","SANGAMON","17","167","167",225500
"401274","17171",2014,"ILLINOIS","SCOTT","17","171","171",56700
"401275","17023",2014,"ILLINOIS","CLARK","17","023","023",94400
"401276","17025",2014,"ILLINOIS","CLAY","17","025","025",84100
"401277","17029",2014,"ILLINOIS","COLES","17","029","029",122200
"401278","17033",2014,"ILLINOIS","CRAWFORD","17","033","033",88900
"401279","17035",2014,"ILLINOIS","CUMBERLAND","17","035","035",69200
"401280","17041",2014,"ILLINOIS","DOUGLAS","17","041","041",117900
"401281","17045",2014,"ILLINOIS","EDGAR","17","045","045",171300
"401282","17049",2014,"ILLINOIS","EFFINGHAM","17","049","049",87300
"401283","17051",2014,"ILLINOIS","FAYETTE","17","051","051",119900
"401284","17079",2014,"ILLINOIS","JASPER","17","079","079",100700
"401285","17101",2014,"ILLINOIS","LAWRENCE","17","101","101",78000
"401286","17121",2014,"ILLINOIS","MARION","17","121","121",75700
"401287","17139",2014,"ILLINOIS","MOULTRIE","17","139","139",89800
"401288","17159",2014,"ILLINOIS","RICHLAND","17","159","159",76700
"401289","17173",2014,"ILLINOIS","SHELBY","17","173","173",182900
"401290","17003",2014,"ILLINOIS","ALEXANDER","17","003","003",10700
"401291","17027",2014,"ILLINOIS","CLINTON","17","027","027",91900
"401292","17077",2014,"ILLINOIS","JACKSON","17","077","077",39400
"401293","17087",2014,"ILLINOIS","JOHNSON","17","087","087",7900
"401294","17133",2014,"ILLINOIS","MONROE","17","133","133",54400
"401295","17145",2014,"ILLINOIS","PERRY","17","145","145",48900
"401296","17153",2014,"ILLINOIS","PULASKI","17","153","153",19000
"401297","17157",2014,"ILLINOIS","RANDOLPH","17","157","157",66200
"401298","17163",2014,"ILLINOIS","ST CLAIR","17","163","163",93500
"401299","17181",2014,"ILLINOIS","UNION","17","181","181",13400
"401300","17189",2014,"ILLINOIS","WASHINGTON","17","189","189",101700
"401301","17199",2014,"ILLINOIS","WILLIAMSON","17","199","199",17000
"401302","17055",2014,"ILLINOIS","FRANKLIN","17","055","055",40800
"401303","17059",2014,"ILLINOIS","GALLATIN","17","059","059",77000
"401304","17081",2014,"ILLINOIS","JEFFERSON","17","081","081",51600
"401305","17127",2014,"ILLINOIS","MASSAC","17","127","127",25600
"401306","17151",2014,"ILLINOIS","POPE","17","151","151",7100
"401307","17165",2014,"ILLINOIS","SALINE","17","165","165",41900
"401308","17185",2014,"ILLINOIS","WABASH","17","185","185",45900
"401309","17191",2014,"ILLINOIS","WAYNE","17","191","191",119500
"401310","17193",2014,"ILLINOIS","WHITE","17","193","193",91100
"401311","17998",2014,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",117500
"403408","17011",2014,"ILLINOIS","BUREAU","17","011","011",196
"403409","17015",2014,"ILLINOIS","CARROLL","17","015","015",196.1
"403410","17073",2014,"ILLINOIS","HENRY","17","073","073",194.2
"403411","17085",2014,"ILLINOIS","JO DAVIESS","17","085","085",183.2
"403412","17103",2014,"ILLINOIS","LEE","17","103","103",181.6
"403413","17131",2014,"ILLINOIS","MERCER","17","131","131",193.5
"403414","17141",2014,"ILLINOIS","OGLE","17","141","141",193.4
"403415","17155",2014,"ILLINOIS","PUTNAM","17","155","155",194.8
"403416","17161",2014,"ILLINOIS","ROCK ISLAND","17","161","161",185.8
"403417","17177",2014,"ILLINOIS","STEPHENSON","17","177","177",192.6
"403418","17195",2014,"ILLINOIS","WHITESIDE","17","195","195",184.6
"403419","17201",2014,"ILLINOIS","WINNEBAGO","17","201","201",190.4
"403420","17007",2014,"ILLINOIS","BOONE","17","007","007",191.4
"403421","17037",2014,"ILLINOIS","DE KALB","17","037","037",194.1
"403422","17063",2014,"ILLINOIS","GRUNDY","17","063","063",205.1
"403423","17089",2014,"ILLINOIS","KANE","17","089","089",185.6
"403424","17097",2014,"ILLINOIS","LAKE","17","097","097",151.2
"403425","17099",2014,"ILLINOIS","LA SALLE","17","099","099",197.9
"403426","17111",2014,"ILLINOIS","MCHENRY","17","111","111",184.3
"403427","17197",2014,"ILLINOIS","WILL","17","197","197",178.6
"403428","17998",2014,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",195.1
"403429","17001",2014,"ILLINOIS","ADAMS","17","001","001",202.4
"403430","17009",2014,"ILLINOIS","BROWN","17","009","009",196.6
"403431","17057",2014,"ILLINOIS","FULTON","17","057","057",198.2
"403432","17067",2014,"ILLINOIS","HANCOCK","17","067","067",218.5
"403433","17071",2014,"ILLINOIS","HENDERSON","17","071","071",207.9
"403434","17095",2014,"ILLINOIS","KNOX","17","095","095",201.4
"403435","17109",2014,"ILLINOIS","MCDONOUGH","17","109","109",211.6
"403436","17169",2014,"ILLINOIS","SCHUYLER","17","169","169",204.1
"403437","17187",2014,"ILLINOIS","WARREN","17","187","187",216.1
"403438","17039",2014,"ILLINOIS","DE WITT","17","039","039",221
"403439","17107",2014,"ILLINOIS","LOGAN","17","107","107",230.8
"403440","17113",2014,"ILLINOIS","MCLEAN","17","113","113",218.3
"403441","17115",2014,"ILLINOIS","MACON","17","115","115",236
"403442","17123",2014,"ILLINOIS","MARSHALL","17","123","123",207.3
"403443","17125",2014,"ILLINOIS","MASON","17","125","125",195.7
"403444","17129",2014,"ILLINOIS","MENARD","17","129","129",222.7
"403445","17143",2014,"ILLINOIS","PEORIA","17","143","143",208.1
"403446","17175",2014,"ILLINOIS","STARK","17","175","175",207.1
"403447","17179",2014,"ILLINOIS","TAZEWELL","17","179","179",224.4
"403448","17203",2014,"ILLINOIS","WOODFORD","17","203","203",217.5
"403449","17019",2014,"ILLINOIS","CHAMPAIGN","17","019","019",216.5
"403450","17053",2014,"ILLINOIS","FORD","17","053","053",201.1
"403451","17075",2014,"ILLINOIS","IROQUOIS","17","075","075",186.2
"403452","17091",2014,"ILLINOIS","KANKAKEE","17","091","091",174.3
"403453","17105",2014,"ILLINOIS","LIVINGSTON","17","105","105",211.6
"403454","17147",2014,"ILLINOIS","PIATT","17","147","147",235.2
"403455","17183",2014,"ILLINOIS","VERMILION","17","183","183",204
"403456","17005",2014,"ILLINOIS","BOND","17","005","005",182.1
"403457","17013",2014,"ILLINOIS","CALHOUN","17","013","013",198.2
"403458","17017",2014,"ILLINOIS","CASS","17","017","017",208.3
"403459","17021",2014,"ILLINOIS","CHRISTIAN","17","021","021",217.8
"403460","17061",2014,"ILLINOIS","GREENE","17","061","061",198.8
"403461","17083",2014,"ILLINOIS","JERSEY","17","083","083",199.9
"403462","17117",2014,"ILLINOIS","MACOUPIN","17","117","117",199.5
"403463","17119",2014,"ILLINOIS","MADISON","17","119","119",191.6
"403464","17135",2014,"ILLINOIS","MONTGOMERY","17","135","135",205.1
"403465","17137",2014,"ILLINOIS","MORGAN","17","137","137",223.3
"403466","17149",2014,"ILLINOIS","PIKE","17","149","149",199.5
"403467","17167",2014,"ILLINOIS","SANGAMON","17","167","167",226.8
"403468","17171",2014,"ILLINOIS","SCOTT","17","171","171",201.7
"403469","17023",2014,"ILLINOIS","CLARK","17","023","023",198.1
"403470","17025",2014,"ILLINOIS","CLAY","17","025","025",173.1
"403471","17029",2014,"ILLINOIS","COLES","17","029","029",212.6
"403472","17033",2014,"ILLINOIS","CRAWFORD","17","033","033",184.7
"403473","17035",2014,"ILLINOIS","CUMBERLAND","17","035","035",196.1
"403474","17041",2014,"ILLINOIS","DOUGLAS","17","041","041",224
"403475","17045",2014,"ILLINOIS","EDGAR","17","045","045",201.5
"403476","17049",2014,"ILLINOIS","EFFINGHAM","17","049","049",196.4
"403477","17051",2014,"ILLINOIS","FAYETTE","17","051","051",180.3
"403478","17079",2014,"ILLINOIS","JASPER","17","079","079",185.4
"403479","17101",2014,"ILLINOIS","LAWRENCE","17","101","101",177.4
"403480","17121",2014,"ILLINOIS","MARION","17","121","121",183.8
"403481","17139",2014,"ILLINOIS","MOULTRIE","17","139","139",223.3
"403482","17159",2014,"ILLINOIS","RICHLAND","17","159","159",181.1
"403483","17173",2014,"ILLINOIS","SHELBY","17","173","173",206.4
"403484","17003",2014,"ILLINOIS","ALEXANDER","17","003","003",192.8
"403485","17027",2014,"ILLINOIS","CLINTON","17","027","027",192.7
"403486","17077",2014,"ILLINOIS","JACKSON","17","077","077",169.2
"403487","17087",2014,"ILLINOIS","JOHNSON","17","087","087",142.3
"403488","17133",2014,"ILLINOIS","MONROE","17","133","133",181.4
"403489","17145",2014,"ILLINOIS","PERRY","17","145","145",146.1
"403490","17153",2014,"ILLINOIS","PULASKI","17","153","153",177.7
"403491","17157",2014,"ILLINOIS","RANDOLPH","17","157","157",181.4
"403492","17163",2014,"ILLINOIS","ST CLAIR","17","163","163",173
"403493","17181",2014,"ILLINOIS","UNION","17","181","181",185.9
"403494","17189",2014,"ILLINOIS","WASHINGTON","17","189","189",184.3
"403495","17199",2014,"ILLINOIS","WILLIAMSON","17","199","199",161.6
"403496","17055",2014,"ILLINOIS","FRANKLIN","17","055","055",160.3
"403497","17059",2014,"ILLINOIS","GALLATIN","17","059","059",187.6
"403498","17081",2014,"ILLINOIS","JEFFERSON","17","081","081",165.2
"403499","17127",2014,"ILLINOIS","MASSAC","17","127","127",163.2
"403500","17151",2014,"ILLINOIS","POPE","17","151","151",160.1
"403501","17165",2014,"ILLINOIS","SALINE","17","165","165",176.7
"403502","17185",2014,"ILLINOIS","WABASH","17","185","185",180
"403503","17191",2014,"ILLINOIS","WAYNE","17","191","191",184.8
"403504","17193",2014,"ILLINOIS","WHITE","17","193","193",196.4
"403505","17998",2014,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",186.5
"405533","17011",2015,"ILLINOIS","BUREAU","17","011","011",259500
"405534","17015",2015,"ILLINOIS","CARROLL","17","015","015",145600
"405535","17073",2015,"ILLINOIS","HENRY","17","073","073",228000
"405536","17085",2015,"ILLINOIS","JO DAVIESS","17","085","085",93400
"405537","17103",2015,"ILLINOIS","LEE","17","103","103",256000
"405538","17131",2015,"ILLINOIS","MERCER","17","131","131",138000
"405539","17141",2015,"ILLINOIS","OGLE","17","141","141",234000
"405540","17155",2015,"ILLINOIS","PUTNAM","17","155","155",35300
"405541","17161",2015,"ILLINOIS","ROCK ISLAND","17","161","161",67100
"405542","17177",2015,"ILLINOIS","STEPHENSON","17","177","177",168600
"405543","17195",2015,"ILLINOIS","WHITESIDE","17","195","195",229500
"405544","17201",2015,"ILLINOIS","WINNEBAGO","17","201","201",80000
"405545","17007",2015,"ILLINOIS","BOONE","17","007","007",66600
"405546","17037",2015,"ILLINOIS","DE KALB","17","037","037",221000
"405547","17063",2015,"ILLINOIS","GRUNDY","17","063","063",104800
"405548","17089",2015,"ILLINOIS","KANE","17","089","089",74300
"405549","17097",2015,"ILLINOIS","LAKE","17","097","097",7700
"405550","17099",2015,"ILLINOIS","LA SALLE","17","099","099",286000
"405551","17111",2015,"ILLINOIS","MCHENRY","17","111","111",91000
"405552","17197",2015,"ILLINOIS","WILL","17","197","197",97100
"405553","17998",2015,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",85500
"405554","17001",2015,"ILLINOIS","ADAMS","17","001","001",155000
"405555","17009",2015,"ILLINOIS","BROWN","17","009","009",42600
"405556","17057",2015,"ILLINOIS","FULTON","17","057","057",129000
"405557","17067",2015,"ILLINOIS","HANCOCK","17","067","067",165000
"405558","17071",2015,"ILLINOIS","HENDERSON","17","071","071",96300
"405559","17095",2015,"ILLINOIS","KNOX","17","095","095",160400
"405560","17109",2015,"ILLINOIS","MCDONOUGH","17","109","109",150500
"405561","17169",2015,"ILLINOIS","SCHUYLER","17","169","169",70100
"405562","17187",2015,"ILLINOIS","WARREN","17","187","187",157100
"405563","17039",2015,"ILLINOIS","DE WITT","17","039","039",106500
"405564","17107",2015,"ILLINOIS","LOGAN","17","107","107",194500
"405565","17113",2015,"ILLINOIS","MCLEAN","17","113","113",317000
"405566","17115",2015,"ILLINOIS","MACON","17","115","115",153800
"405567","17123",2015,"ILLINOIS","MARSHALL","17","123","123",98800
"405568","17125",2015,"ILLINOIS","MASON","17","125","125",132300
"405569","17129",2015,"ILLINOIS","MENARD","17","129","129",80000
"405570","17143",2015,"ILLINOIS","PEORIA","17","143","143",106100
"405571","17175",2015,"ILLINOIS","STARK","17","175","175",90400
"405572","17179",2015,"ILLINOIS","TAZEWELL","17","179","179",147900
"405573","17203",2015,"ILLINOIS","WOODFORD","17","203","203",127700
"405574","17019",2015,"ILLINOIS","CHAMPAIGN","17","019","019",281000
"405575","17053",2015,"ILLINOIS","FORD","17","053","053",143200
"405576","17075",2015,"ILLINOIS","IROQUOIS","17","075","075",339500
"405577","17091",2015,"ILLINOIS","KANKAKEE","17","091","091",185800
"405578","17105",2015,"ILLINOIS","LIVINGSTON","17","105","105",297000
"405579","17147",2015,"ILLINOIS","PIATT","17","147","147",139000
"405580","17183",2015,"ILLINOIS","VERMILION","17","183","183",224500
"405581","17005",2015,"ILLINOIS","BOND","17","005","005",69900
"405582","17013",2015,"ILLINOIS","CALHOUN","17","013","013",20900
"405583","17017",2015,"ILLINOIS","CASS","17","017","017",99100
"405584","17021",2015,"ILLINOIS","CHRISTIAN","17","021","021",203500
"405585","17061",2015,"ILLINOIS","GREENE","17","061","061",115400
"405586","17083",2015,"ILLINOIS","JERSEY","17","083","083",64000
"405587","17117",2015,"ILLINOIS","MACOUPIN","17","117","117",185800
"405588","17119",2015,"ILLINOIS","MADISON","17","119","119",112100
"405589","17135",2015,"ILLINOIS","MONTGOMERY","17","135","135",162000
"405590","17137",2015,"ILLINOIS","MORGAN","17","137","137",144100
"405591","17149",2015,"ILLINOIS","PIKE","17","149","149",171100
"405592","17167",2015,"ILLINOIS","SANGAMON","17","167","167",228000
"405593","17171",2015,"ILLINOIS","SCOTT","17","171","171",51100
"405594","17023",2015,"ILLINOIS","CLARK","17","023","023",90700
"405595","17025",2015,"ILLINOIS","CLAY","17","025","025",79800
"405596","17029",2015,"ILLINOIS","COLES","17","029","029",121900
"405597","17033",2015,"ILLINOIS","CRAWFORD","17","033","033",84400
"405598","17035",2015,"ILLINOIS","CUMBERLAND","17","035","035",67300
"405599","17041",2015,"ILLINOIS","DOUGLAS","17","041","041",116300
"405600","17045",2015,"ILLINOIS","EDGAR","17","045","045",169700
"405601","17049",2015,"ILLINOIS","EFFINGHAM","17","049","049",87400
"405602","17051",2015,"ILLINOIS","FAYETTE","17","051","051",109800
"405603","17079",2015,"ILLINOIS","JASPER","17","079","079",101500
"405604","17101",2015,"ILLINOIS","LAWRENCE","17","101","101",74800
"405605","17121",2015,"ILLINOIS","MARION","17","121","121",76700
"405606","17139",2015,"ILLINOIS","MOULTRIE","17","139","139",88200
"405607","17159",2015,"ILLINOIS","RICHLAND","17","159","159",76000
"405608","17173",2015,"ILLINOIS","SHELBY","17","173","173",179500
"405609","17027",2015,"ILLINOIS","CLINTON","17","027","027",82600
"405610","17133",2015,"ILLINOIS","MONROE","17","133","133",49200
"405611","17145",2015,"ILLINOIS","PERRY","17","145","145",48000
"405612","17153",2015,"ILLINOIS","PULASKI","17","153","153",18500
"405613","17157",2015,"ILLINOIS","RANDOLPH","17","157","157",57500
"405614","17163",2015,"ILLINOIS","ST CLAIR","17","163","163",83800
"405615","17189",2015,"ILLINOIS","WASHINGTON","17","189","189",95600
"405616","17199",2015,"ILLINOIS","WILLIAMSON","17","199","199",16100
"405617","17998",2015,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",59700
"405618","17055",2015,"ILLINOIS","FRANKLIN","17","055","055",38600
"405619","17059",2015,"ILLINOIS","GALLATIN","17","059","059",68900
"405620","17081",2015,"ILLINOIS","JEFFERSON","17","081","081",47600
"405621","17127",2015,"ILLINOIS","MASSAC","17","127","127",23800
"405622","17151",2015,"ILLINOIS","POPE","17","151","151",7400
"405623","17165",2015,"ILLINOIS","SALINE","17","165","165",44300
"405624","17185",2015,"ILLINOIS","WABASH","17","185","185",42800
"405625","17193",2015,"ILLINOIS","WHITE","17","193","193",82800
"405626","17998",2015,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",221800
"407613","17011",2015,"ILLINOIS","BUREAU","17","011","011",196.8
"407614","17015",2015,"ILLINOIS","CARROLL","17","015","015",204.2
"407615","17073",2015,"ILLINOIS","HENRY","17","073","073",193.2
"407616","17085",2015,"ILLINOIS","JO DAVIESS","17","085","085",183.2
"407617","17103",2015,"ILLINOIS","LEE","17","103","103",188.4
"407618","17131",2015,"ILLINOIS","MERCER","17","131","131",205.7
"407619","17141",2015,"ILLINOIS","OGLE","17","141","141",186.6
"407620","17155",2015,"ILLINOIS","PUTNAM","17","155","155",186.3
"407621","17161",2015,"ILLINOIS","ROCK ISLAND","17","161","161",193.7
"407622","17177",2015,"ILLINOIS","STEPHENSON","17","177","177",192.5
"407623","17195",2015,"ILLINOIS","WHITESIDE","17","195","195",184
"407624","17201",2015,"ILLINOIS","WINNEBAGO","17","201","201",184.8
"407625","17007",2015,"ILLINOIS","BOONE","17","007","007",201.1
"407626","17037",2015,"ILLINOIS","DE KALB","17","037","037",182.9
"407627","17063",2015,"ILLINOIS","GRUNDY","17","063","063",164.1
"407628","17089",2015,"ILLINOIS","KANE","17","089","089",184
"407629","17097",2015,"ILLINOIS","LAKE","17","097","097",155.6
"407630","17099",2015,"ILLINOIS","LA SALLE","17","099","099",178.4
"407631","17111",2015,"ILLINOIS","MCHENRY","17","111","111",186.8
"407632","17197",2015,"ILLINOIS","WILL","17","197","197",159.9
"407633","17998",2015,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",172.1
"407634","17001",2015,"ILLINOIS","ADAMS","17","001","001",158.1
"407635","17009",2015,"ILLINOIS","BROWN","17","009","009",157.2
"407636","17057",2015,"ILLINOIS","FULTON","17","057","057",170.5
"407637","17067",2015,"ILLINOIS","HANCOCK","17","067","067",180.3
"407638","17071",2015,"ILLINOIS","HENDERSON","17","071","071",191.9
"407639","17095",2015,"ILLINOIS","KNOX","17","095","095",205.9
"407640","17109",2015,"ILLINOIS","MCDONOUGH","17","109","109",175.8
"407641","17169",2015,"ILLINOIS","SCHUYLER","17","169","169",159.5
"407642","17187",2015,"ILLINOIS","WARREN","17","187","187",202
"407643","17039",2015,"ILLINOIS","DE WITT","17","039","039",207.8
"407644","17107",2015,"ILLINOIS","LOGAN","17","107","107",172.8
"407645","17113",2015,"ILLINOIS","MCLEAN","17","113","113",199.2
"407646","17115",2015,"ILLINOIS","MACON","17","115","115",207.5
"407647","17123",2015,"ILLINOIS","MARSHALL","17","123","123",198.4
"407648","17125",2015,"ILLINOIS","MASON","17","125","125",161.5
"407649","17129",2015,"ILLINOIS","MENARD","17","129","129",188.2
"407650","17143",2015,"ILLINOIS","PEORIA","17","143","143",185.9
"407651","17175",2015,"ILLINOIS","STARK","17","175","175",210.9
"407652","17179",2015,"ILLINOIS","TAZEWELL","17","179","179",182.5
"407653","17203",2015,"ILLINOIS","WOODFORD","17","203","203",201
"407654","17019",2015,"ILLINOIS","CHAMPAIGN","17","019","019",189.4
"407655","17053",2015,"ILLINOIS","FORD","17","053","053",160.8
"407656","17075",2015,"ILLINOIS","IROQUOIS","17","075","075",123.3
"407657","17091",2015,"ILLINOIS","KANKAKEE","17","091","091",92.5
"407658","17105",2015,"ILLINOIS","LIVINGSTON","17","105","105",185.9
"407659","17147",2015,"ILLINOIS","PIATT","17","147","147",220.5
"407660","17183",2015,"ILLINOIS","VERMILION","17","183","183",168
"407661","17005",2015,"ILLINOIS","BOND","17","005","005",159.9
"407662","17013",2015,"ILLINOIS","CALHOUN","17","013","013",154.9
"407663","17017",2015,"ILLINOIS","CASS","17","017","017",182.2
"407664","17021",2015,"ILLINOIS","CHRISTIAN","17","021","021",189.7
"407665","17061",2015,"ILLINOIS","GREENE","17","061","061",150.5
"407666","17083",2015,"ILLINOIS","JERSEY","17","083","083",159
"407667","17117",2015,"ILLINOIS","MACOUPIN","17","117","117",152.5
"407668","17119",2015,"ILLINOIS","MADISON","17","119","119",169.8
"407669","17135",2015,"ILLINOIS","MONTGOMERY","17","135","135",169.8
"407670","17137",2015,"ILLINOIS","MORGAN","17","137","137",180
"407671","17149",2015,"ILLINOIS","PIKE","17","149","149",133.9
"407672","17167",2015,"ILLINOIS","SANGAMON","17","167","167",183.5
"407673","17171",2015,"ILLINOIS","SCOTT","17","171","171",149.2
"407674","17023",2015,"ILLINOIS","CLARK","17","023","023",164.7
"407675","17025",2015,"ILLINOIS","CLAY","17","025","025",131.2
"407676","17029",2015,"ILLINOIS","COLES","17","029","029",188.5
"407677","17033",2015,"ILLINOIS","CRAWFORD","17","033","033",144.1
"407678","17035",2015,"ILLINOIS","CUMBERLAND","17","035","035",163.7
"407679","17041",2015,"ILLINOIS","DOUGLAS","17","041","041",209.1
"407680","17045",2015,"ILLINOIS","EDGAR","17","045","045",180.1
"407681","17049",2015,"ILLINOIS","EFFINGHAM","17","049","049",147.4
"407682","17051",2015,"ILLINOIS","FAYETTE","17","051","051",154.4
"407683","17079",2015,"ILLINOIS","JASPER","17","079","079",155.1
"407684","17101",2015,"ILLINOIS","LAWRENCE","17","101","101",160.1
"407685","17121",2015,"ILLINOIS","MARION","17","121","121",147.5
"407686","17139",2015,"ILLINOIS","MOULTRIE","17","139","139",206.2
"407687","17159",2015,"ILLINOIS","RICHLAND","17","159","159",143.3
"407688","17173",2015,"ILLINOIS","SHELBY","17","173","173",175.6
"407689","17027",2015,"ILLINOIS","CLINTON","17","027","027",162.2
"407690","17133",2015,"ILLINOIS","MONROE","17","133","133",169.7
"407691","17145",2015,"ILLINOIS","PERRY","17","145","145",144.7
"407692","17153",2015,"ILLINOIS","PULASKI","17","153","153",152.2
"407693","17157",2015,"ILLINOIS","RANDOLPH","17","157","157",141
"407694","17163",2015,"ILLINOIS","ST CLAIR","17","163","163",158.3
"407695","17189",2015,"ILLINOIS","WASHINGTON","17","189","189",151.9
"407696","17199",2015,"ILLINOIS","WILLIAMSON","17","199","199",164.9
"407697","17998",2015,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",155
"407698","17055",2015,"ILLINOIS","FRANKLIN","17","055","055",149.4
"407699","17059",2015,"ILLINOIS","GALLATIN","17","059","059",167.5
"407700","17081",2015,"ILLINOIS","JEFFERSON","17","081","081",125.4
"407701","17127",2015,"ILLINOIS","MASSAC","17","127","127",171.4
"407702","17151",2015,"ILLINOIS","POPE","17","151","151",164.1
"407703","17165",2015,"ILLINOIS","SALINE","17","165","165",172.1
"407704","17185",2015,"ILLINOIS","WABASH","17","185","185",159.8
"407705","17193",2015,"ILLINOIS","WHITE","17","193","193",171.3
"407706","17998",2015,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",143.6
"409655","17011",2016,"ILLINOIS","BUREAU","17","011","011",271500
